pc11_state_id,pc11_district_id,pc11_subdistrict_id,state_name,district_name,subdistrict_name,subdistrict_population,avg_pm2.5_1998,avg_pm2.5_1999,avg_pm2.5_2000,avg_pm2.5_2001,avg_pm2.5_2002,avg_pm2.5_2003,avg_pm2.5_2004,avg_pm2.5_2005,avg_pm2.5_2006,avg_pm2.5_2007,avg_pm2.5_2008,avg_pm2.5_2009,avg_pm2.5_2010,avg_pm2.5_2011,avg_pm2.5_2012,avg_pm2.5_2013,avg_pm2.5_2014,avg_pm2.5_2015,avg_pm2.5_2016,avg_pm2.5_2017,avg_pm2.5_2018,avg_pm2.5_2019,avg_pm2.5_2020,avg_pm2.5_2021,avg_pm2.5_2022,avg_pm2.5_2023
23,442,03563,madhya pradesh,rajgarh,jirapur,254682,24.202436564190187,24.912450662576823,32.9264554309683,32.66196171194448,37.61202339685571,39.89263313127539,37.75215602306969,36.67407820460317,39.66058361849593,41.16102135987796,43.43536428187978,42.170031207070075,40.993154670812004,45.97676036535017,49.23942242450313,46.92611162126564,45.09894224919714,45.13814477239522,44.90831437428177,48.95726106871758,47.78349669175614,48.63354566784523,43.13754902445415,46.830770903973686,42.783735293052274,43.32056065100235
23,442,03564,madhya pradesh,rajgarh,khilchipur,228680,23.3026752910008,23.8840283133971,32.34911364186867,32.36433895745138,37.067282169271465,39.173455023636,37.08360008286675,36.04746156470112,38.89785730145131,40.312963189282264,42.890027591435775,41.48030302010059,40.327491817028836,45.58412803411174,48.158946680656605,46.284983036518106,44.30833385868529,44.888475839985205,44.60357339423819,48.58119746093917,47.116798230763806,47.3783583193604,42.17218627091259,45.30672130756351,41.29358230457922,41.96901301830245
23,442,03565,madhya pradesh,rajgarh,rajgarh,306697,24.018488715921055,24.392685864821473,32.559116726613375,32.75419395901357,37.295106567023524,39.27725541018963,37.05097244349461,36.069525667514526,38.603264351483546,40.041182862742254,42.780951862046976,41.12306002605015,39.74680949086847,45.72922131461923,47.26509493055127,46.19055136011721,44.36541678048614,45.24843448419821,44.90549344702566,48.81213163154082,47.399454416838864,46.982405942085194,42.264637823496926,44.86994718753557,41.31230034104243,41.72594202480549
23,442,03566,madhya pradesh,rajgarh,biaora,322753,23.81618039637027,24.010523351661288,31.91739392155491,32.73866621839544,37.162389483142015,38.96613155318989,36.91885466989952,36.296122854270784,38.25745999026401,39.99927975738913,42.78529009444939,41.21761953437008,39.37360702179604,46.03641849231702,46.9779516262229,46.70098380795713,44.881267449204124,45.58501306652695,45.24280231642071,48.75885082461199,47.57249574501619,46.89236323586478,42.525280116201635,44.96667031003308,41.73178094548664,42.19114077509064
23,442,03567,madhya pradesh,rajgarh,sarangpur,256086,23.698132634440153,23.22954064035835,31.872898753433404,32.38911548355225,37.06574771828027,39.315533265264335,37.20125020035831,36.66999300311605,39.31508311019523,40.62436546964035,42.94823559255289,42.369869640545645,40.72598523368334,46.63076421051444,47.69224301630547,46.43231057763912,45.79568474935136,45.003316389220274,44.44498694945495,49.13667625204388,47.81114515426853,48.58392114810346,43.304191780789544,47.17376037384838,43.399122101686224,43.05916494293579
23,442,03568,madhya pradesh,rajgarh,narsinghgarh,285961,23.838024722153573,23.25981490968333,31.59547916265017,32.733366248327734,36.72667825895498,38.388185548884714,36.25904105135912,35.712006465511024,37.518454444643,39.112647532216776,42.26753392645532,40.90439980640541,38.98666541241537,45.48760224744899,46.42767594984372,46.16601503890525,44.808615082155306,44.404384251319605,43.77180596752208,48.65529465126475,46.81296829705081,46.122870353759595,42.42037480866874,45.29701788820799,41.84683113780561,41.63090051698453
23,442,03569,madhya pradesh,rajgarh,pachore,177475,23.741142280418412,23.04706616773613,31.70918794798767,32.48841369495906,36.969542693392114,39.045306267903584,36.671586788024186,36.15375421028198,38.42518796859209,39.71960349034124,42.39359334367787,41.68438106314607,39.65437842691993,45.87343704202173,46.707739152792996,46.037202088871766,45.2971553659468,44.49988939877313,43.77587239382115,48.42147593801309,46.87793320106078,47.39202267305859,42.8080741765104,46.20128489983192,42.60081443375945,42.127435214032715
23,443,03570,madhya pradesh,vidisha,lateri,151730,21.758902068304867,22.228451624490607,29.519722134826353,30.67499066833765,34.129909815641604,35.881415357631525,33.827322347559786,32.50707168543827,32.90161066636237,35.11659470704941,38.59110257879892,36.6692783516553,35.21853438385163,41.277581074652964,42.33055499707654,42.10778136118161,40.039721782128794,40.75016140760186,40.51922164351398,44.169214659365736,41.17275827646633,41.390829824628796,36.66027636917855,39.49469829514165,36.3855998648115,37.872157965409464
23,443,03571,madhya pradesh,vidisha,sironj,273466,22.428160332709275,23.377088288805496,29.990296851303892,31.480426574687375,35.984191584172464,37.724110948525706,35.74195545991679,34.72456608243123,34.90956501721747,37.33511990558204,41.74620059836998,39.80625930183497,38.362713628497126,45.33719678399456,45.53093691132091,45.581189904686404,43.8204586748633,44.370374890861584,44.08578844169986,47.381047270987224,44.90385059107246,44.885399786888506,39.93496885787506,42.70767276484734,39.97855917526487,40.8813920146961
23,443,03572,madhya pradesh,vidisha,kurwai,243098,21.825289282980133,23.08435594712751,29.025348949896415,31.2227487975832,36.076447948755536,37.80447581472363,36.591964833460835,36.39249693192327,36.23996908941324,38.97703963726147,44.274320135967095,41.94370236277789,40.51944154239463,47.952096026471686,47.361683107920356,48.00893451522313,46.660345701972354,46.724100843868115,46.76511384617311,49.85799999432653,47.85462263561169,47.54636074540931,42.53155640116901,45.33450724349262,42.91870068592243,42.39101239279005
23,443,03573,madhya pradesh,vidisha,basoda,254836,20.554059117358623,21.59070235566418,27.964362063998898,30.397648338813614,34.93282913484152,36.95562663304114,35.417756348562065,35.27261181723003,35.564871376566025,38.197552966551605,42.85789357765559,40.21783589334189,39.32615557648058,46.576011807429964,46.366479517708036,46.993334695025695,46.06795473515744,46.27966388816246,46.32651035579941,49.591830060169094,48.36118103085955,47.11659991581307,43.00934774421159,45.9453825591635,43.12698527369844,42.1645544447648
