state_ut,year,min_pm25,max_pm25,avg_pm25
A&N Islands,1998,8.040693220870047,15.35829796626317,12.528077893569003
A&N Islands,1999,8.096007553594024,13.70940576991005,11.556489572892104
A&N Islands,2000,10.886307870262955,18.429713150996605,15.20494100895487
A&N Islands,2001,12.072539538760402,21.662428306041505,18.12401408907616
A&N Islands,2002,10.8459799698816,21.215171878571024,17.951739750999575
A&N Islands,2003,11.529285350022237,18.671734344221207,16.734486114270375
A&N Islands,2004,12.930391044040263,21.78762799274405,19.797846182951652
A&N Islands,2005,12.358371206890103,23.627152982846734,19.81082256935608
A&N Islands,2006,12.589341921006142,21.55708277266236,19.531548910323732
A&N Islands,2007,13.361317901291685,22.52490533237046,20.104482884296928
A&N Islands,2008,13.236854497945108,23.03413752811629,21.152088999262343
A&N Islands,2009,11.569460207283596,22.65582231272215,19.912051720485458
A&N Islands,2010,11.071311192193468,21.38723725267089,18.909181021826534
A&N Islands,2011,13.194901983302495,22.70259246105313,21.11947459789142
A&N Islands,2012,11.4180081402248,22.44952094637368,20.87566711302051
A&N Islands,2013,11.340096483579252,20.751997750266867,18.482224021083713
