unique_id,pollutant,iso,longitude,latitude,elevation,area,type,labeled_area,labeled_type
deu_11.738962_51.803534,PM,deu,11.738962,51.803534,60.0,urban,background,1.0,1.0
nor_14.151129999999998_66.3123699996053,PM,nor,14.151129999999998,66.3123699996053,36.0,urban,non-background,1.0,1.0
usa_-91.267386_47.29131,PM,usa,-91.267386,47.29131,0.0,urban,non-background,1.0,0.0
zaf_29.7389005_-26.138269,PM,zaf,29.7389005,-26.138269,1655.0,urban,non-background,0.0,0.0
gbr_-1.3158999999999998_54.56581899949315,PM,gbr,-1.3158999999999998,54.56581899949315,15.0,urban,background,1.0,1.0
ita_16.548431_40.420377,PM,ita,16.548431,40.420377,55.0,rural,non-background,1.0,1.0
fin_28.81014_61.15303999954673,PM,fin,28.81014,61.15303999954673,62.0,urban,background,1.0,1.0
usa_-71.166188_44.471169,PM,usa,-71.166188,44.471169,344.0,urban,background,1.0,0.0
fra_2.084292_49.435932,PM,fra,2.084292,49.435932,72.0,urban,non-background,1.0,1.0
usa_-94.930833_29.384444,PM,usa,-94.930833,29.384444,5.0,urban,background,1.0,0.0
usa_-104.716085_38.633608,PM,usa,-104.716085,38.633608,1673.0,rural,background,1.0,0.0
fra_-61.053642_14.602252999999983,PM,fra,-61.053642,14.602252999999983,15.0,urban,non-background,1.0,1.0
esp_-8.4997_43.32229999999999,PM,esp,-8.4997,43.32229999999999,15.0,urban,non-background,1.0,1.0
esp_-5.38081_36.18621,PM,esp,-5.38081,36.18621,15.0,urban,background,1.0,1.0
bih_17.932_44.19519999999999,PM,bih,17.932,44.19519999999999,332.0,urban,background,1.0,1.0
pol_19.106961_50.80191799947436,PM,pol,19.106961,50.80191799947436,262.0,urban,background,1.0,1.0
fra_5.786131_43.835785,PM,fra,5.786131,43.835785,385.0,urban,background,1.0,1.0
pol_17.02925_51.12937799947563,PM,pol,17.02925,51.12937799947563,114.0,urban,background,1.0,1.0
chn_130.3114_47.3388,PM,chn,130.3114,47.3388,,urban,background,0.0,0.0
deu_6.735430999999999_51.48549200000001,PM,deu,6.735430999999999,51.48549200000001,24.0,urban,background,1.0,1.0
deu_13.349325999999998_52.54304099999999,PM,deu,13.349325999999998,52.54304099999999,35.0,urban,background,1.0,1.0
bih_17.8911_44.22539999999999,PM,bih,17.8911,44.22539999999999,336.0,urban,background,1.0,1.0
usa_-73.043611_41.550556,PM,usa,-73.043611,41.550556,80.0,urban,background,1.0,0.0
usa_-72.5912_42.10065,PM,usa,-72.5912,42.10065,26.0,urban,background,1.0,0.0
srb_21.173399000000003_44.71748999999999,PM,srb,21.173399000000003,44.71748999999999,75.0,urban,background,1.0,1.0
deu_8.465281_49.544078,PM,deu,8.465281,49.544078,94.0,urban,background,1.0,1.0
fra_-61.537130000000005_16.254086000000004,PM,fra,-61.537130000000005,16.254086000000004,13.0,urban,non-background,1.0,1.0
rou_24.298631_45.038831,PM,rou,24.298631,45.038831,219.0,urban,background,1.0,1.0
kor_126.63581999999998_37.480664,PM,kor,126.63581999999998,37.480664,,urban,background,0.0,0.0
tur_29.537180000000003_40.78871999946874,PM,tur,29.537180000000003,40.78871999946874,69.0,urban,non-background,1.0,1.0
kor_126.358971_36.993588,PM,kor,126.358971,36.993588,,urban,non-background,0.0,0.0
gbr_-2.6153580000000005_53.38927999948633,PM,gbr,-2.6153580000000005,53.38927999948633,11.0,urban,non-background,1.0,1.0
esp_-8.5019_43.3242,PM,esp,-8.5019,43.3242,35.0,urban,non-background,1.0,1.0
bel_5.520312797653722_50.93148760391058,PM,bel,5.520312797653722,50.93148760391058,70.0,urban,non-background,1.0,1.0
deu_6.735853999999999_51.48584699999999,PM,deu,6.735853999999999,51.48584699999999,28.0,urban,background,1.0,1.0
ind_82.549611_22.348441,PM,ind,82.549611,22.348441,,urban,background,0.0,0.0
usa_-90.148031_38.890186,PM,usa,-90.148031,38.890186,172.0,urban,background,1.0,0.0
swe_11.960547_57.69785799951545,PM,swe,11.960547,57.69785799951545,9.0,urban,background,1.0,1.0
bra_-47.66336977_-22.699658465,PM,bra,-47.66336977,-22.699658465,,urban,background,0.0,0.0
deu_12.302866_51.651166,PM,deu,12.302866,51.651166,75.0,urban,non-background,1.0,1.0
chn_117.6211_26.2625,PM,chn,117.6211,26.2625,,urban,background,0.0,0.0
chn_123.0485_41.1442,PM,chn,123.0485,41.1442,,urban,background,0.0,0.0
deu_7.473389_51.61305599999999,PM,deu,7.473389,51.61305599999999,51.0,urban,non-background,1.0,1.0
deu_8.784892_50.101494,PM,deu,8.784892,50.101494,108.0,urban,background,1.0,1.0
esp_-16.361928_28.376712999999995,PM,esp,-16.361928,28.376712999999995,24.0,urban,non-background,1.0,1.0
usa_-83.337431_41.891712,PM,usa,-83.337431,41.891712,177.0,urban,background,1.0,1.0
esp_2.495746675_41.689049442,PM,esp,2.495746675,41.689049442,145.0,urban,background,1.0,1.0
usa_-73.58549_40.74316,PM,usa,-73.58549,40.74316,27.0,urban,background,1.0,1.0
deu_8.92157_50.13577,PM,deu,8.92157,50.13577,108.0,urban,background,1.0,1.0
esp_1.9748873060000005_41.450769339,PM,esp,1.9748873060000005,41.450769339,40.0,urban,non-background,1.0,1.0
usa_-83.148754_42.306674,PM,usa,-83.148754,42.306674,0.0,urban,non-background,1.0,1.0
esp_-3.22056_43.38249999999999,PM,esp,-3.22056,43.38249999999999,20.0,urban,background,1.0,1.0
deu_10.793683_52.427886,PM,deu,10.793683,52.427886,61.0,urban,non-background,1.0,1.0
lux_5.90324_49.52268999947001,PM,lux,5.90324,49.52268999947001,297.0,urban,background,1.0,1.0
ita_10.25637_45.50867,PM,ita,10.25637,45.50867,124.0,urban,background,1.0,1.0
ita_7.7782_45.14319999999999,PM,ita,7.7782,45.14319999999999,202.0,urban,non-background,1.0,1.0
esp_-6.56827_42.61797,PM,esp,-6.56827,42.61797,577.0,rural,non-background,1.0,1.0
usa_-92.77415_45.02798,PM,usa,-92.77415,45.02798,230.0,urban,background,1.0,1.0
esp_-6.90453_37.19033,PM,esp,-6.90453,37.19033,13.0,urban,non-background,1.0,1.0
ind_88.292568_22.554954,PM,ind,88.292568,22.554954,,urban,background,0.0,0.0
usa_-79.294251_33.362014,PM,usa,-79.294251,33.362014,1.0,urban,background,1.0,0.0
cze_14.53781986236572_50.06229782104492,PM,cze,14.53781986236572,50.06229782104492,267.0,urban,background,1.0,1.0
chn_116.9489_36.6447,PM,chn,116.9489,36.6447,,urban,non-background,0.0,0.0
usa_-79.29758_33.370549,PM,usa,-79.29758,33.370549,10.0,urban,background,1.0,0.0
ita_10.385830000000002_45.63944,PM,ita,10.385830000000002,45.63944,345.0,urban,background,1.0,1.0
jpn_135.233611111111_34.7052777777778,PM,jpn,135.233611111111,34.7052777777778,12.0,urban,background,0.0,1.0
lux_6.001620000000001_49.50520999946995,PM,lux,6.001620000000001,49.50520999946995,290.0,urban,background,1.0,1.0
ita_8.43892_44.27253,PM,ita,8.43892,44.27253,0.0,urban,non-background,1.0,1.0
bih_18.600200000000005_44.5237,PM,bih,18.600200000000005,44.5237,215.0,urban,non-background,1.0,1.0
che_7.594709999999998_47.566999999465416,PM,che,7.594709999999998,47.566999999465416,255.0,urban,non-background,1.0,1.0
ita_13.5445_45.80296,PM,ita,13.5445,45.80296,0.0,urban,background,1.0,1.0
chn_130.8781_45.8222,PM,chn,130.8781,45.8222,,urban,background,0.0,0.0
usa_-71.40589_41.811767,PM,usa,-71.40589,41.811767,6.0,urban,background,1.0,0.0
ita_10.219444_45.515278,PM,ita,10.219444,45.515278,70.0,urban,background,1.0,1.0
usa_-85.342146_41.122988,PM,usa,-85.342146,41.122988,0.0,rural,non-background,1.0,0.0
fra_55.40306499999999_-21.27707500000001,PM,fra,55.40306499999999,-21.27707500000001,65.0,urban,background,1.0,1.0
usa_-84.524061_35.902566,PM,usa,-84.524061,35.902566,242.0,rural,non-background,1.0,0.0
ita_9.012222_39.08166700000001,PM,ita,9.012222,39.08166700000001,15.0,urban,non-background,1.0,1.0
usa_-92.78336_45.02862,PM,usa,-92.78336,45.02862,213.4,urban,background,1.0,1.0
usa_-84.394952_39.472436,PM,usa,-84.394952,39.472436,198.0,urban,non-background,1.0,1.0
esp_-5.7057_43.30689999999999,PM,esp,-5.7057,43.30689999999999,218.0,urban,non-background,1.0,1.0
usa_-80.607945_40.319511,PM,usa,-80.607945,40.319511,217.0,urban,non-background,1.0,0.0
usa_-79.298399_33.367807,PM,usa,-79.298399,33.367807,10.0,urban,background,1.0,0.0
fra_-0.4664312_46.32197599999999,PM,fra,-0.4664312,46.32197599999999,28.0,urban,non-background,1.0,1.0
ita_14.284218_37.062217,PM,ita,14.284218,37.062217,13.0,urban,background,1.0,1.0
ita_13.271400000000002_45.82198999999999,PM,ita,13.271400000000002,45.82198999999999,3.0,urban,background,1.0,1.0
twn_121.30441700000002_24.995667,PM,twn,121.30441700000002,24.995667,,urban,background,0.0,0.0
usa_-83.950666_35.978074,PM,usa,-83.950666,35.978074,317.0,urban,non-background,1.0,0.0
ita_13.271389_45.821944,PM,ita,13.271389,45.821944,3.0,urban,background,1.0,1.0
deu_10.67332_53.86223699999999,PM,deu,10.67332,53.86223699999999,6.0,urban,non-background,1.0,1.0
usa_-98.498569_46.921525,PM,usa,-98.498569,46.921525,1487.0,rural,non-background,1.0,1.0
irl_-6.35225564_53.34048403,PM,irl,-6.35225564,53.34048403,43.0,urban,background,1.0,1.0
usa_-91.267108_47.286865,PM,usa,-91.267108,47.286865,0.0,rural,non-background,1.0,0.0
ita_8.983889_39.238333,PM,ita,8.983889,39.238333,14.0,urban,background,1.0,1.0
chn_101.5769_26.5928,PM,chn,101.5769,26.5928,,urban,background,0.0,0.0
usa_-90.212905_41.824752,PM,usa,-90.212905,41.824752,195.0,urban,background,1.0,0.0
fra_-61.05758999999999_14.601888999999996,PM,fra,-61.05758999999999,14.601888999999996,15.0,urban,background,1.0,1.0
fra_2.269889_48.83038699999999,PM,fra,2.269889,48.83038699999999,32.0,urban,background,1.0,1.0
esp_4.257031_39.892589,PM,esp,4.257031,39.892589,42.0,urban,non-background,1.0,1.0
usa_-70.962766_42.245865,PM,usa,-70.962766,42.245865,1.0,urban,background,1.0,0.0
fra_6.107672000000001_48.614914,PM,fra,6.107672000000001,48.614914,230.0,urban,background,1.0,1.0
esp_2.088977264_41.476769365,PM,esp,2.088977264,41.476769365,113.0,urban,background,1.0,1.0
hrv_18.73086111111111_45.55772222222222,PM,hrv,18.73086111111111,45.55772222222222,0.0,urban,background,1.0,1.0
deu_8.926329_50.13041199999999,PM,deu,8.926329,50.13041199999999,107.0,urban,background,1.0,1.0
deu_7.471006_51.61395000000002,PM,deu,7.471006,51.61395000000002,51.0,urban,non-background,1.0,1.0
nld_4.770773000000001_52.27999099948068,PM,nld,4.770773000000001,52.27999099948068,1.0,rural,background,1.0,1.0
deu_7.832122_48.001511,PM,deu,7.832122,48.001511,262.0,urban,background,1.0,1.0
esp_-13.84898_28.50616,PM,esp,-13.84898,28.50616,15.0,urban,non-background,1.0,1.0
usa_-82.561667_36.548889,PM,usa,-82.561667,36.548889,0.0,urban,background,1.0,0.0
usa_-108.790862_41.735735,PM,usa,-108.790862,41.735735,0.0,rural,background,1.0,0.0
gbr_-2.334139_53.48480999948684,PM,gbr,-2.334139,53.48480999948684,30.0,urban,background,1.0,1.0
aut_13.615046_47.97413899946617,PM,aut,13.615046,47.97413899946617,485.0,rural,non-background,1.0,1.0
usa_-81.662356_41.446624,PM,usa,-81.662356,41.446624,210.3,urban,background,1.0,0.0
usa_-79.296617_33.368916,PM,usa,-79.296617,33.368916,6.0,urban,non-background,1.0,0.0
chn_118.3604_35.1084,PM,chn,118.3604,35.1084,,urban,background,0.0,0.0
jpn_131.205555555556_34.1663888888889,PM,jpn,131.205555555556,34.1663888888889,17.0,urban,background,0.0,1.0
chn_104.9544_26.5506,PM,chn,104.9544,26.5506,,urban,background,0.0,0.0
fra_2.344616_48.86212,PM,fra,2.344616,48.86212,35.0,urban,background,1.0,1.0
rou_27.922636_45.168475,PM,rou,27.922636,45.168475,8.0,rural,background,1.0,1.0
esp_-2.9303800000000004_43.298460000000006,PM,esp,-2.9303800000000004,43.298460000000006,21.0,urban,background,1.0,1.0
chn_130.3995_46.8307,PM,chn,130.3995,46.8307,,urban,background,0.0,0.0
chn_106.7099_39.1325,PM,chn,106.7099,39.1325,,urban,background,0.0,0.0
usa_-79.863382_40.396736,PM,usa,-79.863382,40.396736,229.0,urban,background,1.0,0.0
nld_4.6288_52.47439999948162,PM,nld,4.6288,52.47439999948162,1.0,urban,non-background,1.0,1.0
fra_2.294722_48.92971999999999,PM,fra,2.294722,48.92971999999999,28.0,urban,background,1.0,1.0
gbr_-2.844333_53.34632999948608,PM,gbr,-2.844333,53.34632999948608,26.0,urban,background,1.0,1.0
usa_-90.211982_41.823283,PM,usa,-90.211982,41.823283,189.0,urban,background,1.0,1.0
tha_100.5562_13.618,PM,tha,100.5562,13.618,,urban,background,0.0,0.0
can_-123.653929_48.874529,PM,can,-123.653929,48.874529,22.0,urban,non-background,1.0,1.0
ita_13.830728_41.48846,PM,ita,13.830728,41.48846,39.0,urban,non-background,1.0,1.0
fra_1.693139_46.79828,PM,fra,1.693139,46.79828,156.0,urban,background,1.0,1.0
fra_2.351_48.859,PM,fra,2.351,48.859,37.0,urban,background,1.0,1.0
irq_44.3615_33.3128,PM,irq,44.3615,33.3128,,urban,background,0.0,0.0
bih_17.001_43.8225,PM,bih,17.001,43.8225,722.0,urban,background,1.0,1.0
usa_-70.963346_42.241229,PM,usa,-70.963346,42.241229,1.0,urban,background,1.0,0.0
deu_6.727486_51.46072099999999,PM,deu,6.727486,51.46072099999999,28.0,urban,background,1.0,1.0
che_7.46252_46.96309999946451,PM,che,7.46252,46.96309999946451,554.0,urban,background,1.0,1.0
fin_23.67583_61.50853999955034,PM,fin,23.67583,61.50853999955034,100.0,urban,background,1.0,1.0
usa_-106.653917_45.973883,PM,usa,-106.653917,45.973883,0.0,rural,non-background,1.0,1.0
tjk_68.775917_38.557671,PM,tjk,68.775917,38.557671,,urban,background,0.0,0.0
usa_-79.999448_37.273994,PM,usa,-79.999448,37.273994,311.0,urban,background,1.0,1.0
ita_8.995833_39.226944,PM,ita,8.995833,39.226944,9.0,urban,non-background,1.0,1.0
fra_5.720625_45.18069,PM,fra,5.720625,45.18069,218.0,urban,non-background,1.0,1.0
chn_123.8142_41.3472,PM,chn,123.8142,41.3472,,urban,background,0.0,0.0
fra_2.23015_43.610497,PM,fra,2.23015,43.610497,183.0,urban,background,1.0,1.0
ind_88.109737_22.06047,PM,ind,88.109737,22.06047,,urban,background,0.0,0.0
gbr_-4.241451_57.481307999513696,PM,gbr,-4.241451,57.481307999513696,6.0,urban,non-background,1.0,1.0
grc_22.942922_39.36671099999999,PM,grc,22.942922,39.36671099999999,31.0,urban,non-background,1.0,1.0
fra_45.223206_-12.772944000000006,PM,fra,45.223206,-12.772944000000006,7.0,urban,background,1.0,1.0
fra_45.226196_-12.761174000000006,PM,fra,45.226196,-12.761174000000006,15.0,urban,non-background,1.0,1.0
fra_2.888483_42.69587,PM,fra,2.888483,42.69587,37.0,urban,non-background,1.0,1.0
fra_3.827868000000001_43.61160699999999,PM,fra,3.827868000000001,43.61160699999999,56.0,urban,non-background,1.0,1.0
fra_6.029472000000001_47.23490499999999,PM,fra,6.029472000000001,47.23490499999999,251.0,urban,background,1.0,1.0
fra_6.859278000000001_47.640667,PM,fra,6.859278000000001,47.640667,360.0,urban,non-background,1.0,1.0
fra_6.359722_47.351288,PM,fra,6.359722,47.351288,273.0,urban,background,1.0,1.0
jpn_137.086666666667_35.2222222222222,PM,jpn,137.086666666667,35.2222222222222,3.0,urban,non-background,0.0,1.0
gbr_-0.3003060000000001_52.13241699947997,PM,gbr,-0.3003060000000001,52.13241699947997,22.0,urban,non-background,1.0,1.0
gbr_-1.124228_52.638676999482406,PM,gbr,-1.124228,52.638676999482406,59.0,urban,non-background,1.0,1.0
gbr_-0.9403820000000004_51.45489599947699,PM,gbr,-0.9403820000000004,51.45489599947699,45.0,urban,non-background,1.0,1.0
gbr_-1.780888_50.73545399947411,PM,gbr,-1.780888,50.73545399947411,3.0,urban,background,1.0,1.0
gbr_-0.379916_50.83294699947447,PM,gbr,-0.379916,50.83294699947447,14.0,urban,non-background,1.0,1.0
gbr_-1.490082_52.40770799948128,PM,gbr,-1.490082,52.40770799948128,82.0,urban,background,1.0,1.0
gbr_-1.095558_50.79833899947434,PM,gbr,-1.095558,50.79833899947434,6.0,urban,non-background,1.0,1.0
jpn_138.33_34.9463888888889,PM,jpn,138.33,34.9463888888889,3.39,urban,non-background,0.0,1.0
gbr_-6.654558_54.35372799949186,PM,gbr,-6.654558,54.35372799949186,41.0,urban,non-background,1.0,1.0
gbr_-0.449548_50.916931999474805,PM,gbr,-0.449548,50.916931999474805,41.0,urban,non-background,1.0,1.0
gbr_-1.542911_52.294883999480746,PM,gbr,-1.542911,52.294883999480746,66.0,urban,background,1.0,1.0
gbr_-4.227678_50.41146299947293,PM,gbr,-4.227678,50.41146299947293,65.0,urban,background,1.0,1.0
gbr_-4.041924000000001_51.07479299947543,PM,gbr,-4.041924000000001,51.07479299947543,13.0,urban,non-background,1.0,1.0
gbr_-5.974944_54.5725859994932,PM,gbr,-5.974944,54.5725859994932,9.0,urban,non-background,1.0,1.0
fra_-0.352119_43.31108999999999,PM,fra,-0.352119,43.31108999999999,218.0,urban,non-background,1.0,1.0
fra_0.142503_44.508656,PM,fra,0.142503,44.508656,17.0,urban,background,1.0,1.0
fra_-0.59853_44.83383,PM,fra,-0.59853,44.83383,15.0,urban,non-background,1.0,1.0
fra_5.932986_45.56942999999999,PM,fra,5.932986,45.56942999999999,277.0,urban,background,1.0,1.0
fra_6.480325999999999_45.209366,PM,fra,6.480325999999999,45.209366,742.0,urban,non-background,1.0,1.0
fra_6.397194_45.251990000000006,PM,fra,6.397194,45.251990000000006,614.0,urban,background,1.0,1.0
fra_6.11825_45.9097,PM,fra,6.11825,45.9097,452.0,urban,non-background,1.0,1.0
fra_6.235535999999999_46.190810000000006,PM,fra,6.235535999999999,46.190810000000006,432.0,urban,background,1.0,1.0
fra_-0.65_44.84138999999998,PM,fra,-0.65,44.84138999999998,36.0,urban,non-background,1.0,1.0
fra_4.412831_45.422077,PM,fra,4.412831,45.422077,580.0,urban,background,1.0,1.0
fra_4.623939_45.533424,PM,fra,4.623939,45.533424,259.0,urban,background,1.0,1.0
fra_4.388764_45.44798,PM,fra,4.388764,45.44798,498.0,urban,non-background,1.0,1.0
fra_-0.543889_44.84972400000001,PM,fra,-0.543889,44.84972400000001,3.0,urban,non-background,1.0,1.0
fra_-0.579722_44.84138999999998,PM,fra,-0.579722,44.84138999999998,15.0,urban,non-background,1.0,1.0
fra_6.845833_45.90722300000001,PM,fra,6.845833,45.90722300000001,1044.0,urban,background,1.0,1.0
fra_1.901139_47.90707999999999,PM,fra,1.901139,47.90707999999999,117.0,urban,non-background,1.0,1.0
fra_0.7048610000000001_47.394638,PM,fra,0.7048610000000001,47.394638,51.0,urban,background,1.0,1.0
jpn_135.866111111111_34.9936111111111,PM,jpn,135.866111111111,34.9936111111111,3.0,urban,background,0.0,1.0
fra_2.4071830000000003_47.07504300000001,PM,fra,2.4071830000000003,47.07504300000001,156.0,urban,non-background,1.0,1.0
fra_1.233639_48.76088699999999,PM,fra,1.233639,48.76088699999999,99.0,urban,background,1.0,1.0
fra_1.492469_48.44915799999999,PM,fra,1.492469,48.44915799999999,129.0,urban,background,1.0,1.0
fra_2.003258_46.94294,PM,fra,2.003258,46.94294,147.0,urban,non-background,1.0,1.0
fra_1.326533_47.586544,PM,fra,1.326533,47.586544,88.0,urban,background,1.0,1.0
fra_1.254846_45.829952,PM,fra,1.254846,45.829952,246.0,urban,non-background,1.0,1.0
fra_1.7638889999999998_45.263615,PM,fra,1.7638889999999998,45.263615,222.0,urban,background,1.0,1.0
jpn_135.909166666667_34.9558333333333,PM,jpn,135.909166666667,34.9558333333333,3.0,urban,non-background,0.0,1.0
fra_5.070347_47.35198199999999,PM,fra,5.070347,47.35198199999999,238.0,urban,background,1.0,1.0
ita_11.231389999999998_43.78582999999999,PM,ita,11.231389999999998,43.78582999999999,41.0,urban,non-background,1.0,1.0
ita_11.27222_43.77306,PM,ita,11.27222,43.77306,49.0,urban,non-background,1.0,1.0
ita_12.109196_42.42211999999999,PM,ita,12.109196,42.42211999999999,338.0,urban,background,1.0,1.0
ita_13.265568_41.68789799999999,PM,ita,13.265568,41.68789799999999,236.0,urban,non-background,1.0,1.0
grc_21.738179_38.253109,PM,grc,21.738179,38.253109,16.0,urban,non-background,1.0,1.0
ita_13.338713_41.57159399999999,PM,ita,13.338713,41.57159399999999,134.0,urban,non-background,1.0,1.0
ita_12.726623000000002_41.995626,PM,ita,12.726623000000002,41.995626,89.0,urban,non-background,1.0,1.0
ita_14.22806_40.84443999999999,PM,ita,14.22806,40.84443999999999,179.0,urban,non-background,1.0,1.0
ita_9.870556_46.167222,PM,ita,9.870556,46.167222,307.0,urban,background,1.0,1.0
ita_8.82598_44.4255,PM,ita,8.82598,44.4255,20.0,urban,non-background,1.0,1.0
ita_11.87667_43.462500000000006,PM,ita,11.87667,43.462500000000006,256.0,urban,non-background,1.0,1.0
jpn_139.57_35.6127777777778,PM,jpn,139.57,35.6127777777778,3.0,urban,non-background,0.0,1.0
jpn_139.497222222222_35.5913888888889,PM,jpn,139.497222222222,35.5913888888889,3.5,urban,non-background,0.0,1.0
ita_14.78938_41.13145999999999,PM,ita,14.78938,41.13145999999999,159.0,urban,non-background,1.0,1.0
ita_14.78222_40.92332999999999,PM,ita,14.78222,40.92332999999999,382.0,urban,non-background,1.0,1.0
ita_14.788330000000002_41.12333000000001,PM,ita,14.788330000000002,41.12333000000001,206.0,urban,non-background,1.0,1.0
ita_13.354215_38.124382,PM,ita,13.354215,38.124382,17.0,urban,non-background,1.0,1.0
ita_12.65806_45.96222,PM,ita,12.65806,45.96222,0.0,urban,background,1.0,1.0
ita_12.44462_45.96594,PM,ita,12.44462,45.96594,45.0,urban,background,1.0,1.0
jpn_139.432222222222_35.6819444444444,PM,jpn,139.432222222222,35.6819444444444,3.0,urban,non-background,0.0,1.0
jpn_139.465277777778_35.7522222222222,PM,jpn,139.465277777778,35.7522222222222,3.0,urban,non-background,0.0,1.0
jpn_139.431666666667_35.6566666666667,PM,jpn,139.431666666667,35.6566666666667,3.0,urban,non-background,0.0,1.0
ita_13.772220000000004_45.65722,PM,ita,13.772220000000004,45.65722,2.0,urban,non-background,1.0,1.0
ita_11.32833_44.49972,PM,ita,11.32833,44.49972,54.0,urban,non-background,1.0,1.0
ita_11.416390000000002_44.47221999999999,PM,ita,11.416390000000002,44.47221999999999,64.0,urban,non-background,1.0,1.0
jpn_139.560555555556_35.6925,PM,jpn,139.560555555556,35.6925,3.0,urban,non-background,0.0,1.0
ita_13.331559000000002_38.15169999999999,PM,ita,13.331559000000002,38.15169999999999,42.0,urban,non-background,1.0,1.0
ita_13.350251999999998_38.11103399999998,PM,ita,13.350251999999998,38.11103399999998,34.0,urban,non-background,1.0,1.0
ita_14.808330000000002_40.66667,PM,ita,14.808330000000002,40.66667,10.0,urban,non-background,1.0,1.0
jpn_139.5525_35.7255555555556,PM,jpn,139.5525,35.7255555555556,3.0,urban,non-background,0.0,1.0
ita_11.10528_43.87472,PM,ita,11.10528,43.87472,62.0,urban,background,1.0,1.0
ita_7.03694_45.7575,PM,ita,7.03694,45.7575,924.0,urban,non-background,1.0,1.0
ita_10.51222_43.84389,PM,ita,10.51222,43.84389,15.0,urban,non-background,1.0,1.0
ita_8.94675_44.56945,PM,ita,8.94675,44.56945,380.0,urban,non-background,1.0,1.0
jpn_139.515555555556_35.7536111111111,PM,jpn,139.515555555556,35.7536111111111,3.3,urban,background,0.0,1.0
ita_12.575559999999998_44.05222,PM,ita,12.575559999999998,44.05222,3.0,urban,non-background,1.0,1.0
jpn_139.419166666667_35.5513888888889,PM,jpn,139.419166666667,35.5513888888889,3.0,urban,non-background,0.0,1.0
ita_10.624444_44.699722,PM,ita,10.624444,44.699722,50.0,urban,non-background,1.0,1.0
hrv_16.83666111111111_46.15438888888888,PM,hrv,16.83666111111111,46.15438888888888,0.0,urban,non-background,1.0,1.0
hrv_16.449341666666665_43.51065277777777,PM,hrv,16.449341666666665,43.51065277777777,0.0,urban,non-background,1.0,1.0
hun_17.639444_47.68527799946561,PM,hun,17.639444,47.68527799946561,101.0,urban,non-background,1.0,1.0
hun_21.705839_47.96111099946615,PM,hun,21.705839,47.96111099946615,115.0,urban,non-background,1.0,1.0
hun_18.420836_47.5572219994654,PM,hun,18.420836,47.5572219994654,199.0,urban,background,1.0,1.0
hun_18.0325_46.73277799946422,PM,hun,18.0325,46.73277799946422,200.0,urban,background,1.0,1.0
hun_19.985419000000004_46.46393299946392,PM,hun,19.985419000000004,46.46393299946392,92.0,urban,background,1.0,1.0
jpn_138.569444444444_35.6638888888889,PM,jpn,138.569444444444,35.6638888888889,4.0,urban,non-background,0.0,1.0
jpn_138.558611111111_35.6341666666667,PM,jpn,138.558611111111,35.6341666666667,3.0,urban,non-background,0.0,1.0
jpn_138.188055555556_36.5947222222222,PM,jpn,138.188055555556,36.5947222222222,4.0,urban,non-background,0.0,1.0
jpn_137.044722222222_35.4333333333333,PM,jpn,137.044722222222,35.4333333333333,5.5,urban,non-background,0.0,1.0
jpn_137.175555555556_35.3577777777778,PM,jpn,137.175555555556,35.3577777777778,4.4,urban,background,0.0,1.0
grc_21.734512_38.246469,PM,grc,21.734512,38.246469,19.0,urban,background,1.0,1.0
jpn_138.465833333333_36.2736111111111,PM,jpn,138.465833333333,36.2736111111111,5.0,urban,non-background,0.0,1.0
jpn_137.798888888889_35.5005555555556,PM,jpn,137.798888888889,35.5005555555556,5.0,urban,non-background,0.0,1.0
jpn_138.037777777778_36.0852777777778,PM,jpn,138.037777777778,36.0852777777778,5.0,urban,non-background,0.0,1.0
jpn_138.191388888889_36.6497222222222,PM,jpn,138.191388888889,36.6497222222222,5.2,urban,non-background,0.0,1.0
hrv_16.780666666666665_45.47905555555555,PM,hrv,16.780666666666665,45.47905555555555,0.0,urban,background,1.0,1.0
jpn_139.227777777778_35.3727777777778,PM,jpn,139.227777777778,35.3727777777778,3.0,urban,non-background,0.0,1.0
isl_-21.87465_64.1301,PM,isl,-21.87465,64.1301,31.0,urban,background,1.0,1.0
jpn_139.356388888889_35.5486111111111,PM,jpn,139.356388888889,35.5486111111111,3.0,urban,non-background,0.0,1.0
isl_-18.100817_65.688783,PM,isl,-18.100817,65.688783,6.0,urban,background,1.0,1.0
isl_-18.12666702_65.67777252,PM,isl,-18.12666702,65.67777252,65.0,urban,non-background,1.0,1.0
isl_-18.088205_65.684092,PM,isl,-18.088205,65.684092,8.0,urban,background,1.0,1.0
jpn_139.405_35.3330555555556,PM,jpn,139.405,35.3330555555556,3.2,urban,non-background,0.0,1.0
irl_-7.791389_53.72555599999999,PM,irl,-7.791389,53.72555599999999,48.0,urban,non-background,1.0,1.0
jpn_139.016666666667_37.7638888888889,PM,jpn,139.016666666667,37.7638888888889,5.9,urban,non-background,0.0,1.0
irl_-9.0485_53.274,PM,irl,-9.0485,53.274,12.0,urban,non-background,1.0,1.0
irl_-6.689325000000001_53.65560099999999,PM,irl,-6.689325000000001,53.65560099999999,50.0,urban,non-background,1.0,1.0
jpn_139.035555555556_37.9158333333333,PM,jpn,139.035555555556,37.9158333333333,5.6,urban,non-background,0.0,1.0
irl_-7.908498_53.094516,PM,irl,-7.908498,53.094516,52.0,urban,non-background,1.0,1.0
